file_id,organism,locus_tag,ess,conf,conf_aamean,conf_bos,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_2560,0,0.090294585,0.13015872,0.07671916,0.09905748833333333
C018,Escherichia coli K-12 BW25113,BW25113_2561,0,0.013339059,0.031263407,0.028649438,0.024417301333333336
C018,Escherichia coli K-12 BW25113,BW25113_2562,0,0.11472433,0.061865915,0.3153869,0.16399238166666666
C018,Escherichia coli K-12 BW25113,BW25113_2563,1,0.7820682,0.67845315,0.43744352,0.6326549566666667
C018,Escherichia coli K-12 BW25113,BW25113_2564,0,0.84317803,0.7749406,0.84466296,0.8209271966666667
C018,Escherichia coli K-12 BW25113,BW25113_2565,0,0.010604179,0.018928068,0.023757767,0.017763338
C018,Escherichia coli K-12 BW25113,BW25113_2566,1,0.94564015,0.96985596,0.9488316,0.9547759033333333
C018,Escherichia coli K-12 BW25113,BW25113_2567,1,0.7397202,0.79693806,0.80259055,0.7797496033333333
C018,Escherichia coli K-12 BW25113,BW25113_2568,1,0.85188776,0.980877,0.95661885,0.9297945366666666
C018,Escherichia coli K-12 BW25113,BW25113_2569,0,0.34211868,0.43630394,0.30694726,0.36178996
C018,Escherichia coli K-12 BW25113,BW25113_2570,0,0.0022736802,0.0021158997,0.09036458,0.03158471996666667
C018,Escherichia coli K-12 BW25113,BW25113_2571,0,0.08955142,0.3843188,0.031717073,0.16852909766666668
C018,Escherichia coli K-12 BW25113,BW25113_2572,0,0.10379969,0.15500805,0.1492366,0.13601478
C018,Escherichia coli K-12 BW25113,BW25113_2573,1,0.8329788,0.9775884,0.8186801,0.8764157666666667
C018,Escherichia coli K-12 BW25113,BW25113_2574,0,0.24363029,0.6530805,0.15879655,0.35183578
C018,Escherichia coli K-12 BW25113,BW25113_2575,0,0.009687466,0.08705686,0.09207213,0.06293881866666667
C018,Escherichia coli K-12 BW25113,BW25113_2576,0,0.23442736,0.19558032,0.040613454,0.15687371133333333
C018,Escherichia coli K-12 BW25113,BW25113_2577,0,0.0057145297,0.0463547,0.23618178,0.0960836699
C018,Escherichia coli K-12 BW25113,BW25113_2578,0,0.009922168,0.014504424,0.050852794,0.02509312866666667
C018,Escherichia coli K-12 BW25113,BW25113_2579,0,0.059723657,0.01287833,0.10035827,0.057653419000000004
C018,Escherichia coli K-12 BW25113,BW25113_2580,0,0.040463075,0.26278216,0.19265884,0.16530135833333334
C018,Escherichia coli K-12 BW25113,BW25113_2581,0,0.7431785,0.44071138,0.56749445,0.5837947766666667
C018,Escherichia coli K-12 BW25113,BW25113_2582,0,0.40272507,0.19617109,0.5857841,0.39489342
C018,Escherichia coli K-12 BW25113,BW25113_2583,0,0.0059653684,0.04030385,0.00856839,0.0182792028
C018,Escherichia coli K-12 BW25113,BW25113_2584,0,0.1351556,0.053447966,0.0059836134,0.06486239313333333
C018,Escherichia coli K-12 BW25113,BW25113_2585,1,0.9969524,0.9943995,0.97816956,0.9898404866666667
C018,Escherichia coli K-12 BW25113,BW25113_2586,0,0.015373019,0.007896582,0.007384893,0.010218164666666666
C018,Escherichia coli K-12 BW25113,BW25113_2587,0,0.0019991647,0.007792218,0.09028045,0.03335727756666667
C018,Escherichia coli K-12 BW25113,BW25113_2592,0,0.28265846,0.4037963,0.44338325,0.3766126699999999
C018,Escherichia coli K-12 BW25113,BW25113_2593,0,0.040126294,0.11477453,0.35624784,0.170382888
C018,Escherichia coli K-12 BW25113,BW25113_2594,0,0.58555555,0.3357382,0.36709905,0.42946426666666665
C018,Escherichia coli K-12 BW25113,BW25113_2595,1,0.96911734,0.9521384,0.97779715,0.9663509633333334
C018,Escherichia coli K-12 BW25113,BW25113_2597,0,0.113863334,0.16286302,0.07389,0.11687211800000001
C018,Escherichia coli K-12 BW25113,BW25113_2598,0,0.4005468,0.6747151,0.36747417,0.4809120233333333
C018,Escherichia coli K-12 BW25113,BW25113_2599,0,0.34184813,0.05129447,0.1390684,0.17740366666666665
C018,Escherichia coli K-12 BW25113,BW25113_2600,0,0.0058024274,0.06565754,0.04000003,0.03715333246666667
C018,Escherichia coli K-12 BW25113,BW25113_2601,0,0.027891671,0.051036827,0.47282842,0.18391897266666668
C018,Escherichia coli K-12 BW25113,BW25113_2602,0,0.18281092,0.14017436,0.2351387,0.18604132666666665
C018,Escherichia coli K-12 BW25113,BW25113_2603,0,0.0125340745,0.02158569,0.3331348,0.12241818816666666
C018,Escherichia coli K-12 BW25113,BW25113_2604,0,0.051696148,0.03809802,0.04236039,0.04405151933333334
C018,Escherichia coli K-12 BW25113,BW25113_2605,0,0.015112044,0.08583615,0.04749327,0.049480487999999996
C018,Escherichia coli K-12 BW25113,BW25113_2606,1,0.8420812,0.9556927,0.8397602,0.8791780333333333
C018,Escherichia coli K-12 BW25113,BW25113_2607,1,0.96357393,0.88322306,0.96461964,0.9371388766666667
C018,Escherichia coli K-12 BW25113,BW25113_2608,0,0.98175836,0.98541313,0.99485296,0.9873414833333335
C018,Escherichia coli K-12 BW25113,BW25113_2609,1,0.97090036,0.98304087,0.88464385,0.9461950266666665
C018,Escherichia coli K-12 BW25113,BW25113_2610,1,0.89935607,0.95383966,0.9686803,0.9406253433333333
C018,Escherichia coli K-12 BW25113,BW25113_2611,0,0.0033005518,0.12319274,0.31477323,0.14708884060000002
C018,Escherichia coli K-12 BW25113,BW25113_2614,1,0.84007436,0.92789376,0.8313797,0.8664492733333334
C018,Escherichia coli K-12 BW25113,BW25113_2615,1,0.89530534,0.93019444,0.9667985,0.9307660933333333
C018,Escherichia coli K-12 BW25113,BW25113_2616,0,0.02866242,0.054810103,0.09490929,0.05946060433333333
C018,Escherichia coli K-12 BW25113,BW25113_2617,0,0.10241763,0.12079935,0.05024522,0.09115406666666666
C018,Escherichia coli K-12 BW25113,BW25113_2618,0,0.17744021,0.22764075,0.74614155,0.38374083666666664
C018,Escherichia coli K-12 BW25113,BW25113_2619,0,0.28174663,0.22972785,0.39071286,0.30072911333333335
C018,Escherichia coli K-12 BW25113,BW25113_2620,0,0.52835375,0.44183776,0.37498957,0.4483936933333334
C018,Escherichia coli K-12 BW25113,BW25113_2622,0,0.00074384076,0.000625773,0.010955444,0.004108352586666667
C018,Escherichia coli K-12 BW25113,BW25113_2623,0,0.6613949,0.51823205,0.34981647,0.5098144733333333
C018,Escherichia coli K-12 BW25113,BW25113_2624,0,0.06659162,0.1619215,0.4626717,0.23039494000000002
C018,Escherichia coli K-12 BW25113,BW25113_2625,0,0.00010355615,0.30342937,0.6404463,0.31465974204999997
C018,Escherichia coli K-12 BW25113,BW25113_2626,0,2.860536e-06,0.0001418416,0.00044552388,0.00019674200533333332
C018,Escherichia coli K-12 BW25113,BW25113_2627,0,0.6967292,0.11609409,0.23708923,0.34997084000000006
C018,Escherichia coli K-12 BW25113,BW25113_2628,0,0.15511285,0.21365163,0.009876064,0.12621351466666667
C018,Escherichia coli K-12 BW25113,BW25113_2629,0,0.07967426,0.09908883,0.46416926,0.2143107833333333
C018,Escherichia coli K-12 BW25113,BW25113_2630,0,0.29617554,0.03378132,0.10587688,0.14527791333333334
C018,Escherichia coli K-12 BW25113,BW25113_2631,0,0.7072903,0.86737436,0.4550436,0.67656942
C018,Escherichia coli K-12 BW25113,BW25113_2632,0,0.082931496,0.38344553,0.09317985,0.18651895866666665
C018,Escherichia coli K-12 BW25113,BW25113_2633,0,0.03963195,0.14606637,0.028211717,0.07130334566666667
C018,Escherichia coli K-12 BW25113,BW25113_2634,0,0.17676792,0.12361237,0.052606568,0.117662286
C018,Escherichia coli K-12 BW25113,BW25113_2635,0,0.22284006,0.31115934,0.31618804,0.28339581333333336
C018,Escherichia coli K-12 BW25113,BW25113_2636,0,0.26358846,0.34962526,0.37775737,0.33032369666666667
C018,Escherichia coli K-12 BW25113,BW25113_2637,0,0.041486613,0.007463306,0.1270724,0.05867410633333334
C018,Escherichia coli K-12 BW25113,BW25113_2638,0,0.915958,0.093093954,0.0013865583,0.3368128374333333
C018,Escherichia coli K-12 BW25113,BW25113_2641,0,0.028309226,0.011216435,0.031198682,0.023574781
C018,Escherichia coli K-12 BW25113,BW25113_2642,0,0.0656991,0.05521117,0.649333,0.25674775666666666
C018,Escherichia coli K-12 BW25113,BW25113_2643,0,0.008059643,0.043896083,0.049312547,0.033756090999999995
C018,Escherichia coli K-12 BW25113,BW25113_2644,0,0.049758825,0.16142416,0.2639469,0.15837662833333332
C018,Escherichia coli K-12 BW25113,BW25113_2645,0,0.063211866,0.227796,0.11660383,0.13587056533333333
C018,Escherichia coli K-12 BW25113,BW25113_2646,0,0.16485211,0.41092616,0.2798069,0.2851950566666667
C018,Escherichia coli K-12 BW25113,BW25113_2647,0,0.029666336,0.344947,0.04527273,0.139962022
C018,Escherichia coli K-12 BW25113,BW25113_2648,0,0.22535062,0.003424985,0.020136384,0.082970663
C018,Escherichia coli K-12 BW25113,BW25113_2650,0,0.32160592,0.51877666,0.47635356,0.43891204666666667
C018,Escherichia coli K-12 BW25113,BW25113_2659,0,0.0003587494,0.011406224,0.00758759,0.006450854466666667
C018,Escherichia coli K-12 BW25113,BW25113_2660,0,0.00020084881,0.0055374643,0.19218683,0.06597504770333333
C018,Escherichia coli K-12 BW25113,BW25113_2661,0,0.041489296,0.072143845,0.18310647,0.09891320366666667
C018,Escherichia coli K-12 BW25113,BW25113_2662,0,0.039956562,0.1471175,0.12610807,0.104394044
C018,Escherichia coli K-12 BW25113,BW25113_2663,0,0.022119245,0.012961331,0.057996735,0.03102577033333333
C018,Escherichia coli K-12 BW25113,BW25113_2664,0,0.0029528136,0.000964035,0.009753028,0.004556625533333333
C018,Escherichia coli K-12 BW25113,BW25113_2665,0,0.024543377,0.017948005,0.14362103,0.06203747066666667
C018,Escherichia coli K-12 BW25113,BW25113_2666,0,0.00062186265,0.002835776,0.021348754,0.00826879755
C018,Escherichia coli K-12 BW25113,BW25113_2667,0,0.0028930865,0.0023974366,0.008346041,0.004545521366666667
C018,Escherichia coli K-12 BW25113,BW25113_2668,0,0.08732665,0.105865404,0.18346702,0.12555302466666665
C018,Escherichia coli K-12 BW25113,BW25113_2669,0,0.59395295,0.27913263,0.63079333,0.5012929700000001
C018,Escherichia coli K-12 BW25113,BW25113_2670,0,0.10544398,0.020545205,0.012174494,0.04605455966666667
C018,Escherichia coli K-12 BW25113,BW25113_2671,0,0.023595775,0.088041715,0.050867468,0.05416831933333333
C018,Escherichia coli K-12 BW25113,BW25113_2672,0,0.0021531375,0.00045188575,0.05208065,0.01822855775
C018,Escherichia coli K-12 BW25113,BW25113_2673,0,0.00471213,0.007963038,0.64698404,0.21988640266666667
C018,Escherichia coli K-12 BW25113,BW25113_2674,0,0.07060635,0.0070714853,0.59270084,0.22345955843333334
C018,Escherichia coli K-12 BW25113,BW25113_2675,0,0.00872159,0.030919457,0.2628437,0.100828249
C018,Escherichia coli K-12 BW25113,BW25113_2676,0,0.018336842,0.18867022,0.19800393,0.135003664
C018,Escherichia coli K-12 BW25113,BW25113_2677,0,0.12263757,0.13818435,0.092709854,0.11784392466666667
C018,Escherichia coli K-12 BW25113,BW25113_2678,0,0.11514998,0.07975004,0.35612002,0.18367334666666668
C018,Escherichia coli K-12 BW25113,BW25113_2679,0,0.033893444,0.14235713,0.0032447928,0.05983178893333333
C018,Escherichia coli K-12 BW25113,BW25113_2681,0,0.0005879463,0.2668237,0.24665464,0.17135542876666665
C018,Escherichia coli K-12 BW25113,BW25113_2682,0,0.0063249376,0.07879281,0.006920522,0.0306794232
C018,Escherichia coli K-12 BW25113,BW25113_2683,0,0.00042076028,0.03201521,0.27167013,0.10136870009333333
C018,Escherichia coli K-12 BW25113,BW25113_2684,0,0.00013004943,0.005502496,0.055244874,0.020292473143333333
C018,Escherichia coli K-12 BW25113,BW25113_2685,0,0.035948273,0.014651961,0.0059957416,0.0188653252
C018,Escherichia coli K-12 BW25113,BW25113_2686,0,0.03405974,0.09365398,0.30720633,0.14497335
C018,Escherichia coli K-12 BW25113,BW25113_2687,0,0.50732946,0.09416123,0.30166438,0.30105169
C018,Escherichia coli K-12 BW25113,BW25113_2688,0,0.057496097,0.07174022,0.0043023285,0.04451288183333333
C018,Escherichia coli K-12 BW25113,BW25113_2689,0,0.0081724385,0.0074006035,0.13706683,0.05087995733333334
C018,Escherichia coli K-12 BW25113,BW25113_2690,0,0.0011110901,0.0005939829,0.032932304,0.011545792333333334
C018,Escherichia coli K-12 BW25113,BW25113_2696,1,0.91601,0.8278686,0.65519875,0.7996924499999999
C018,Escherichia coli K-12 BW25113,BW25113_2697,0,0.77724,0.92669696,0.83288234,0.8456064333333334
C018,Escherichia coli K-12 BW25113,BW25113_2698,0,0.016010905,0.016609361,0.14865112,0.06042379533333333
C018,Escherichia coli K-12 BW25113,BW25113_2699,0,0.69648933,0.5883174,0.41526726,0.56669133
C018,Escherichia coli K-12 BW25113,BW25113_2700,0,0.0160289,0.0068005393,0.013779148,0.012202862433333331
C018,Escherichia coli K-12 BW25113,BW25113_2701,0,0.011107485,0.14724906,0.07520581,0.07785411833333333
C018,Escherichia coli K-12 BW25113,BW25113_2702,0,0.0006468546,0.0067203976,0.092958994,0.03344208206666666
C018,Escherichia coli K-12 BW25113,BW25113_2703,0,0.020817293,0.03446011,0.13146138,0.062246261
C018,Escherichia coli K-12 BW25113,BW25113_2704,0,0.008037323,0.0034094122,0.017557405,0.009668046733333333
C018,Escherichia coli K-12 BW25113,BW25113_2705,0,0.00023485732,0.003957713,0.019738758,0.00797710944
C018,Escherichia coli K-12 BW25113,BW25113_2706,0,0.24238165,0.7478997,0.2223911,0.40422414999999995
C018,Escherichia coli K-12 BW25113,BW25113_2707,0,0.11441526,0.030983275,0.21828948,0.12122933833333334
C018,Escherichia coli K-12 BW25113,BW25113_2708,0,0.2485276,0.90532064,0.6031488,0.5856656800000001
C018,Escherichia coli K-12 BW25113,BW25113_2709,0,0.030465236,0.06266419,0.006431658,0.033187028
C018,Escherichia coli K-12 BW25113,BW25113_2710,0,0.28629592,0.11618128,0.04790902,0.15012873999999998
C018,Escherichia coli K-12 BW25113,BW25113_2711,0,0.03257911,0.00609541,0.011048955,0.016574491666666667
C018,Escherichia coli K-12 BW25113,BW25113_2712,0,0.0026120313,0.2001404,0.011588757,0.07144706276666667
C018,Escherichia coli K-12 BW25113,BW25113_2713,0,0.006409546,0.013261303,0.15041636,0.05669573633333333
C018,Escherichia coli K-12 BW25113,BW25113_2714,0,0.008869389,0.0072706374,0.011578536,0.0092395208
C018,Escherichia coli K-12 BW25113,BW25113_2715,0,0.22733289,0.3201685,0.037295893,0.1949324276666667
C018,Escherichia coli K-12 BW25113,BW25113_2716,0,0.015574163,0.69937354,0.019834857,0.24492751999999998
C018,Escherichia coli K-12 BW25113,BW25113_2717,0,0.012949684,0.0009944239,0.0021704033,0.005371503733333334
C018,Escherichia coli K-12 BW25113,BW25113_2718,0,0.10986415,0.17939848,0.09940767,0.12955676666666666
C018,Escherichia coli K-12 BW25113,BW25113_2719,0,0.2905526,0.15198016,0.04120325,0.16124533666666666
C018,Escherichia coli K-12 BW25113,BW25113_2720,0,0.0064707543,0.1329181,0.09337323,0.07758736143333334
C018,Escherichia coli K-12 BW25113,BW25113_2721,0,0.08757616,0.5466565,0.04410845,0.22611370333333333
C018,Escherichia coli K-12 BW25113,BW25113_2722,0,0.011161883,0.030103274,0.16815145,0.06980553566666667
C018,Escherichia coli K-12 BW25113,BW25113_2723,0,0.2499617,0.025268642,0.30134818,0.19219284066666667
C018,Escherichia coli K-12 BW25113,BW25113_2724,0,0.0018026868,0.027273787,0.24607684,0.09171777126666665
C018,Escherichia coli K-12 BW25113,BW25113_2725,0,0.025371836,0.15243338,0.19461156,0.12413892533333333
C018,Escherichia coli K-12 BW25113,BW25113_2726,0,0.0009011106,0.045626983,0.06090794,0.0358120112
C018,Escherichia coli K-12 BW25113,BW25113_2727,0,0.21816872,0.19231065,0.2197804,0.21008659
C018,Escherichia coli K-12 BW25113,BW25113_2728,0,0.11565797,0.01769364,0.26630053,0.13321738
C018,Escherichia coli K-12 BW25113,BW25113_2729,0,0.0016975017,0.047272567,0.0054260963,0.018132055
C018,Escherichia coli K-12 BW25113,BW25113_2730,0,0.08457685,0.023399008,0.064686514,0.057554124000000005
C018,Escherichia coli K-12 BW25113,BW25113_2731,0,0.12505129,0.007172697,0.02898703,0.05373700566666667
C018,Escherichia coli K-12 BW25113,BW25113_2732,0,0.007481186,0.042909734,0.18585588,0.07874893333333334
C018,Escherichia coli K-12 BW25113,BW25113_2733,0,0.53212935,0.15402411,0.21884742,0.30166696
C018,Escherichia coli K-12 BW25113,BW25113_2734,0,0.014139911,0.016106842,0.08116941,0.037138721
C018,Escherichia coli K-12 BW25113,BW25113_2735,0,0.005018273,0.004263535,0.008136399,0.005806069
C018,Escherichia coli K-12 BW25113,BW25113_2736,0,0.20415862,0.16559474,0.22197196,0.19724177333333334
C018,Escherichia coli K-12 BW25113,BW25113_2737,0,0.22230558,0.2713818,0.097782515,0.19715663166666667
C018,Escherichia coli K-12 BW25113,BW25113_2738,0,0.043833356,0.040944204,0.0017442643,0.0288406081
C018,Escherichia coli K-12 BW25113,BW25113_2739,0,0.00068973505,0.0004053475,0.07595853,0.025684537516666665
C018,Escherichia coli K-12 BW25113,BW25113_2740,0,0.03185648,0.02804304,0.1740813,0.07799360666666666
C018,Escherichia coli K-12 BW25113,BW25113_2741,0,0.2824526,0.17387347,0.07874121,0.17835576
C018,Escherichia coli K-12 BW25113,BW25113_2742,0,0.046087917,0.078350976,0.57536644,0.23326844433333335
C018,Escherichia coli K-12 BW25113,BW25113_2743,0,0.020104872,0.02774976,0.016998952,0.021617861333333332
C018,Escherichia coli K-12 BW25113,BW25113_2744,0,0.18655345,0.28038946,0.18794733,0.21829674666666665
C018,Escherichia coli K-12 BW25113,BW25113_2745,0,0.12114641,0.026084933,0.035829645,0.061020329333333324
C018,Escherichia coli K-12 BW25113,BW25113_2746,1,0.8862581,0.9864218,0.9392373,0.9373057333333333
C018,Escherichia coli K-12 BW25113,BW25113_2747,1,0.9663783,0.98155516,0.95109785,0.9663437699999999
C018,Escherichia coli K-12 BW25113,BW25113_2748,1,0.86790776,0.9669548,0.44791013,0.76092423
C018,Escherichia coli K-12 BW25113,BW25113_2749,0,0.72253114,0.59920675,0.2178698,0.5132025633333334
C018,Escherichia coli K-12 BW25113,BW25113_2750,0,0.19200946,0.18692964,0.053097833,0.14401231099999998
C018,Escherichia coli K-12 BW25113,BW25113_2751,0,0.018522698,0.15666072,0.01105911,0.06208084266666667
C018,Escherichia coli K-12 BW25113,BW25113_2752,0,0.17058122,0.103919536,0.32633707,0.20027927533333334
C018,Escherichia coli K-12 BW25113,BW25113_2753,0,0.0009166044,0.04665582,0.040884856,0.029485760133333334
C018,Escherichia coli K-12 BW25113,BW25113_2754,0,0.21440163,0.19012249,0.07601809,0.16018073666666668
C018,Escherichia coli K-12 BW25113,BW25113_2755,0,0.009135426,0.011268485,0.027324734,0.015909548333333332
C018,Escherichia coli K-12 BW25113,BW25113_2756,0,0.26185825,0.14749435,0.28462005,0.2313242166666667
C018,Escherichia coli K-12 BW25113,BW25113_2757,0,0.0012808351,0.023814933,0.08057422,0.03522332936666667
C018,Escherichia coli K-12 BW25113,BW25113_2758,0,0.6970314,0.6807127,0.16352154,0.5137552133333333
C018,Escherichia coli K-12 BW25113,BW25113_2759,0,0.06522169,0.56749654,0.06572515,0.23281446000000003
C018,Escherichia coli K-12 BW25113,BW25113_2760,0,0.19537303,0.5460121,0.1888563,0.31008047666666666
C018,Escherichia coli K-12 BW25113,BW25113_2761,0,0.024149254,0.02621056,0.12203966,0.057466491333333335
C018,Escherichia coli K-12 BW25113,BW25113_2762,0,0.21196406,0.15681651,0.02140994,0.13006350333333333
C018,Escherichia coli K-12 BW25113,BW25113_2763,0,0.119442225,0.13760418,0.18992934,0.148991915
C018,Escherichia coli K-12 BW25113,BW25113_2764,0,0.18935788,0.4216926,0.28082746,0.2972926466666666
C018,Escherichia coli K-12 BW25113,BW25113_2765,0,0.62651914,0.5310249,0.4171341,0.5248927133333333
C018,Escherichia coli K-12 BW25113,BW25113_2766,0,0.01356569,0.0013736547,0.004052944,0.006330762899999999
C018,Escherichia coli K-12 BW25113,BW25113_2767,0,0.12847912,0.0039883135,0.0036075292,0.0453583209
C018,Escherichia coli K-12 BW25113,BW25113_2768,0,0.002962295,0.22343488,0.14615284,0.12418333833333334
C018,Escherichia coli K-12 BW25113,BW25113_2769,0,0.14576198,0.4765118,0.8564449,0.49290622666666667
C018,Escherichia coli K-12 BW25113,BW25113_2770,0,0.09769153,0.0051403623,0.1661779,0.08966993076666667
C018,Escherichia coli K-12 BW25113,BW25113_2771,0,0.0006804457,0.0007254197,0.0050985506,0.0021681386666666668
C018,Escherichia coli K-12 BW25113,BW25113_2774,0,0.012304384,0.025225988,0.47487468,0.17080168399999998
C018,Escherichia coli K-12 BW25113,BW25113_2775,0,0.013910598,0.030095242,0.22969519,0.09123367666666667
C018,Escherichia coli K-12 BW25113,BW25113_2776,0,0.013281134,0.042006254,0.0055045215,0.020263969833333333
C018,Escherichia coli K-12 BW25113,BW25113_2777,0,0.00042997077,0.013661403,0.015475689,0.00985568759
C018,Escherichia coli K-12 BW25113,BW25113_2778,0,0.09676608,0.15943031,0.20683394,0.15434344333333333
C018,Escherichia coli K-12 BW25113,BW25113_2779,1,0.9480416,0.9136269,0.83559513,0.8990878766666667
C018,Escherichia coli K-12 BW25113,BW25113_2780,1,0.90857434,0.9140636,0.9640578,0.9288985799999999
C018,Escherichia coli K-12 BW25113,BW25113_2781,0,0.2785896,0.3163288,0.2665586,0.287159
C018,Escherichia coli K-12 BW25113,BW25113_2782,0,0.023873996,0.058491856,0.8783513,0.32023905066666664
C018,Escherichia coli K-12 BW25113,BW25113_2783,1,0.12927079,0.18812056,0.52752006,0.2816371366666666
C018,Escherichia coli K-12 BW25113,BW25113_2784,0,0.4485118,0.60219556,0.5923107,0.5476726866666667
C018,Escherichia coli K-12 BW25113,BW25113_2785,0,0.05726175,0.014167956,0.0015998161,0.02434317403333333
C018,Escherichia coli K-12 BW25113,BW25113_2786,0,0.0057962197,0.0070343143,0.011575371,0.008135301666666666
C018,Escherichia coli K-12 BW25113,BW25113_2787,0,0.010804359,0.016611123,0.032418538,0.019944673333333333
C018,Escherichia coli K-12 BW25113,BW25113_2788,0,0.024801718,0.07947009,0.035798904,0.04669023733333333
C018,Escherichia coli K-12 BW25113,BW25113_2789,0,0.0018984429,0.017965747,0.025240952,0.015035047300000002
C018,Escherichia coli K-12 BW25113,BW25113_2790,0,0.0039671585,0.0058032447,0.014933542,0.0082346484
C018,Escherichia coli K-12 BW25113,BW25113_2791,0,0.067878,0.02804753,0.041968737,0.04596475566666666
C018,Escherichia coli K-12 BW25113,BW25113_2792,0,0.299762,0.1554462,0.05533379,0.17018066333333334
C018,Escherichia coli K-12 BW25113,BW25113_2793,0,0.00761042,0.058657553,0.11569706,0.060655011
C018,Escherichia coli K-12 BW25113,BW25113_2794,0,0.040536445,0.0022345548,0.0041823653,0.0156511217
C018,Escherichia coli K-12 BW25113,BW25113_2795,0,0.008733764,0.0013378813,0.0018483002,0.003973315166666666
C018,Escherichia coli K-12 BW25113,BW25113_2796,0,0.0019380327,0.0071363873,0.03336239,0.014145603333333333
C018,Escherichia coli K-12 BW25113,BW25113_2797,0,0.025781132,0.015204734,0.016342735,0.019109533666666664
C018,Escherichia coli K-12 BW25113,BW25113_2798,0,0.0115626445,0.029812647,0.0039011028,0.015092131433333334
C018,Escherichia coli K-12 BW25113,BW25113_2799,0,0.18052043,0.057466183,0.06975602,0.10258087766666668
C018,Escherichia coli K-12 BW25113,BW25113_2800,0,0.0019410112,0.011553814,0.015343116,0.009612647066666667
C018,Escherichia coli K-12 BW25113,BW25113_2801,0,0.008012729,0.011724472,0.06482392,0.02818704033333333
C018,Escherichia coli K-12 BW25113,BW25113_2802,0,0.08409366,0.27575022,0.09730335,0.15238241
C018,Escherichia coli K-12 BW25113,BW25113_2803,0,0.3126831,0.018907726,0.08840334,0.13999805533333334
C018,Escherichia coli K-12 BW25113,BW25113_2804,0,0.001605803,0.0641335,0.09214539,0.052628231
C018,Escherichia coli K-12 BW25113,BW25113_2805,0,0.11818635,0.0044989116,0.00646273,0.04304933053333334
C018,Escherichia coli K-12 BW25113,BW25113_2806,0,0.069759674,0.069314554,0.4713106,0.20346160933333335
C018,Escherichia coli K-12 BW25113,BW25113_2807,0,0.12132407,0.035624817,0.01925549,0.05873479233333334
C018,Escherichia coli K-12 BW25113,BW25113_2808,0,0.17383285,0.18514363,0.068115704,0.14236406133333335
C018,Escherichia coli K-12 BW25113,BW25113_2809,0,0.055308785,0.00022461866,0.006467983,0.020667128886666667
C018,Escherichia coli K-12 BW25113,BW25113_2810,0,0.187381,0.23456526,0.89487326,0.43893984
C018,Escherichia coli K-12 BW25113,BW25113_2811,0,0.07566489,0.034532633,0.48088375,0.19702709100000002
C018,Escherichia coli K-12 BW25113,BW25113_2812,0,0.06741527,0.11481183,0.055048816,0.079091972
C018,Escherichia coli K-12 BW25113,BW25113_2813,0,0.24745792,0.8203473,0.7737758,0.61386034
C018,Escherichia coli K-12 BW25113,BW25113_2817,0,0.45666018,0.2622674,0.14670645,0.28854467666666667
C018,Escherichia coli K-12 BW25113,BW25113_2818,0,0.30607527,0.17031127,0.17393483,0.21677379
C018,Escherichia coli K-12 BW25113,BW25113_2819,0,0.6907894,0.71868193,0.60274786,0.6707397300000001
C018,Escherichia coli K-12 BW25113,BW25113_2820,0,0.52141213,0.7721108,0.48915175,0.5942248933333333
C018,Escherichia coli K-12 BW25113,BW25113_2821,0,0.0021009522,9.496904e-05,0.07447278,0.025556233746666667
C018,Escherichia coli K-12 BW25113,BW25113_2822,0,0.81237644,0.74000835,0.71010774,0.7541641766666668
C018,Escherichia coli K-12 BW25113,BW25113_2823,0,0.10386374,0.0039104377,0.051726926,0.05316703456666667
C018,Escherichia coli K-12 BW25113,BW25113_2824,0,0.016655017,0.0049153944,0.091847286,0.037805899133333334
C018,Escherichia coli K-12 BW25113,BW25113_2825,0,0.012237511,0.036629893,0.042876553,0.030581318999999996
C018,Escherichia coli K-12 BW25113,BW25113_2826,0,0.0100399535,0.06821076,0.0965817,0.05827747116666667
C018,Escherichia coli K-12 BW25113,BW25113_2827,0,0.8737568,0.94949704,0.9496762,0.9243100133333333
C018,Escherichia coli K-12 BW25113,BW25113_2828,1,0.97021705,0.9555688,0.9793426,0.96837615
C018,Escherichia coli K-12 BW25113,BW25113_2829,0,0.083284386,0.02872194,0.06936354,0.060456621999999995
C018,Escherichia coli K-12 BW25113,BW25113_2830,0,0.7860406,0.2963214,0.72495383,0.60243861
C018,Escherichia coli K-12 BW25113,BW25113_2831,0,0.16918634,0.14215611,0.0091219125,0.10682145416666666
C018,Escherichia coli K-12 BW25113,BW25113_2832,0,0.1385486,0.1733888,0.024401875,0.11211309166666668
C018,Escherichia coli K-12 BW25113,BW25113_2833,0,0.00067652203,0.00084917486,0.015688902,0.00573819963
C018,Escherichia coli K-12 BW25113,BW25113_2834,0,0.00015853491,0.002083274,0.0011643958,0.00113540157
C018,Escherichia coli K-12 BW25113,BW25113_2835,0,0.013054618,0.02238116,0.0043909876,0.013275588533333334
C018,Escherichia coli K-12 BW25113,BW25113_2836,0,0.0027225695,0.036021676,0.052327435,0.030357226833333334
C018,Escherichia coli K-12 BW25113,BW25113_2837,0,0.030938681,0.14353162,0.02350213,0.06599081033333333
C018,Escherichia coli K-12 BW25113,BW25113_2838,0,0.009065038,0.011032321,0.019876389,0.013324582666666668
C018,Escherichia coli K-12 BW25113,BW25113_2839,0,0.00020016437,0.00044883363,0.012465403,0.0043714669999999995
